visibility,windBearing,temperature,date_time,dewPoint,pressure,apparentTemperature,windSpeed,humidity,id,energy
14.98,236,4.99,2013-12-05T09:00:00Z,0.74,1023.05,0.01,8.47,0.74,MAC000002,0.911
13.41,242,6.48,2013-12-05T10:00:00Z,1.71,1021.81,1.63,9.71,0.72,MAC000002,0.9339999999999999
12.23,246,7.54,2013-12-05T11:00:00Z,2.38,1020.2,2.82,10.62,0.7,MAC000002,0.357
12.13,255,8.68,2013-12-05T12:00:00Z,3.04,1018.84,4.32,10.67,0.68,MAC000002,0.25
12.05,259,9.36,2013-12-05T13:00:00Z,4,1017.87,5.01,11.72,0.69,MAC000002,0.21700000000000003
12.13,261,10.29,2013-12-05T14:00:00Z,4.89,1016.84,10.29,11.34,0.69,MAC000002,0.23700000000000002
11.68,265,10.25,2013-12-05T15:00:00Z,4.94,1016.83,10.25,10.7,0.7,MAC000002,0.21600000000000003
11.17,284,9.92,2013-12-05T16:00:00Z,5.14,1017.88,6.61,7.87,0.72,MAC000002,0.20800000000000002
12.63,310,8.53,2013-12-05T17:00:00Z,1.79,1019.92,5.16,6.69,0.63,MAC000002,1.0150000000000001
13.44,305,7.86,2013-12-05T18:00:00Z,-0.37,1020.9,4.31,6.63,0.56,MAC000002,0.561
14.6,299,7.19,2013-12-05T19:00:00Z,-1.25,1021.67,3.91,5.42,0.55,MAC000002,0.545
14.73,287,5.7,2013-12-05T20:00:00Z,-1.1,1022.18,2.33,4.73,0.62,MAC000002,0.526
14.73,281,5.97,2013-12-05T21:00:00Z,-0.5,1022.62,2.42,5.28,0.63,MAC000002,0.526
13.57,284,5.96,2013-12-05T22:00:00Z,-0.48,1023.01,2.17,5.86,0.63,MAC000002,0.511
13.55,294,5.82,2013-12-05T23:00:00Z,-0.36,1023.64,2.09,5.62,0.64,MAC000002,1.203
12.68,293,5.64,2013-12-06T00:00:00Z,-0.89,1024.29,2,5.29,0.63,MAC000002,0.43000000000000005
13.34,298,5.58,2013-12-06T01:00:00Z,-0.76,1024.73,1.76,5.69,0.64,MAC000002,0.392
13.04,294,5.44,2013-12-06T02:00:00Z,-0.82,1025.28,2.11,4.55,0.64,MAC000002,0.339
13.79,294,4.91,2013-12-06T03:00:00Z,-0.93,1025.94,1.55,4.35,0.66,MAC000002,0.233
13.76,281,3.91,2013-12-06T04:00:00Z,-1.08,1026.16,0.46,4.09,0.7,MAC000002,0.225
13.57,278,3.15,2013-12-06T05:00:00Z,-1.37,1026.22,-0.76,4.6,0.72,MAC000002,0.21400000000000002
13.81,276,2.81,2013-12-06T06:00:00Z,-1.38,1026.51,-1.27,4.73,0.74,MAC000002,0.20500000000000002
14.73,278,2.85,2013-12-06T07:00:00Z,-1.56,1027.03,-1.12,4.57,0.73,MAC000002,0.201
13.57,279,2.73,2013-12-06T08:00:00Z,-1.17,1027.54,-1.02,4.16,0.75,MAC000002,0.203
13.18,276,3.34,2013-12-06T09:00:00Z,-1.07,1028.11,-0.46,4.48,0.73,MAC000002,0.5640000000000001
12.41,279,4.45,2013-12-06T10:00:00Z,-0.88,1028.74,0.8,4.7,0.68,MAC000002,0.497
12.68,281,5.64,2013-12-06T11:00:00Z,-0.24,1028.89,2.18,4.93,0.66,MAC000002,0.203
12.13,287,6.24,2013-12-06T12:00:00Z,0.27,1028.85,2.98,4.79,0.66,MAC000002,0.23
12.13,296,7.46,2013-12-06T13:00:00Z,0.43,1028.73,4.34,5.19,0.61,MAC000002,0.769
12.13,301,7.85,2013-12-06T14:00:00Z,0.84,1028.73,4.83,5.18,0.61,MAC000002,0.676
12.13,298,7.47,2013-12-06T15:00:00Z,0.94,1028.71,4.82,4.13,0.63,MAC000002,0.812
12.13,279,7.34,2013-12-06T16:00:00Z,1.73,1028.71,5.47,2.79,0.67,MAC000002,0.759
10.32,262,7.54,2013-12-06T17:00:00Z,2.39,1028.89,5.62,2.91,0.7,MAC000002,0.8900000000000001
12.13,250,7.4,2013-12-06T18:00:00Z,2.83,1028.86,5.59,2.7,0.73,MAC000002,0.881
12.13,239,7.42,2013-12-06T19:00:00Z,3.26,1028.71,5.72,2.57,0.75,MAC000002,1.391
12.13,240,7.49,2013-12-06T20:00:00Z,3.47,1028.69,5.61,2.85,0.76,MAC000002,1.276
12.38,251,7.37,2013-12-06T21:00:00Z,3.97,1028.5,5.25,3.16,0.79,MAC000002,1.532
12.15,251,7.32,2013-12-06T22:00:00Z,4.46,1028.35,5.33,2.95,0.82,MAC000002,0.524
11.36,248,6.83,2013-12-06T23:00:00Z,4.55,1028.41,4.62,3.14,0.85,MAC000002,0.49800000000000005
10.56,257,6.92,2013-12-07T00:00:00Z,4.92,1028.35,4.79,3.02,0.87,MAC000002,0.494
10.09,254,6.56,2013-12-07T01:00:00Z,4.94,1028.04,4.13,3.38,0.89,MAC000002,0.329
9.82,255,6.56,2013-12-07T02:00:00Z,4.6,1027.81,4.04,3.52,0.87,MAC000002,0.31000000000000005
11.22,259,6.55,2013-12-07T03:00:00Z,4.66,1027.54,4.17,3.3,0.88,MAC000002,0.20800000000000002
11.14,256,6.59,2013-12-07T04:00:00Z,4.62,1027.18,4.26,3.25,0.87,MAC000002,0.202
11.88,255,6.57,2013-12-07T05:00:00Z,4.59,1026.97,4.22,3.26,0.87,MAC000002,0.199
11.73,256,6.61,2013-12-07T06:00:00Z,4.52,1027.03,4.14,3.47,0.86,MAC000002,0.198
12.04,254,6.66,2013-12-07T07:00:00Z,4.56,1026.98,4.02,3.78,0.86,MAC000002,0.198
11.86,253,6.75,2013-12-07T08:00:00Z,4.62,1026.99,4.04,3.93,0.86,MAC000002,0.194
11.97,257,7.57,2013-12-07T09:00:00Z,5.01,1027.12,5.11,3.81,0.84,MAC000002,0.5880000000000001
12.13,257,8.08,2013-12-07T10:00:00Z,5.04,1027.26,5.66,3.97,0.81,MAC000002,0.219
12.13,252,8.19,2013-12-07T11:00:00Z,5.43,1027.33,5.74,4.09,0.83,MAC000002,0.20900000000000002
12.13,249,8.68,2013-12-07T12:00:00Z,5.13,1026.98,6.09,4.63,0.78,MAC000002,0.271
12.13,253,8.68,2013-12-07T13:00:00Z,5.11,1026.48,6.26,4.28,0.78,MAC000002,0.8570000000000001
12.13,255,8.72,2013-12-07T14:00:00Z,5.57,1026.03,6.29,4.28,0.81,MAC000002,0.702
12.13,253,8.64,2013-12-07T15:00:00Z,5.55,1025.57,6.32,4.01,0.81,MAC000002,0.508
12.13,247,8.09,2013-12-07T16:00:00Z,4.59,1025.46,5.84,3.64,0.79,MAC000002,0.5
12.2,241,7.47,2013-12-07T17:00:00Z,4.59,1025.44,5.14,3.55,0.82,MAC000002,0.8840000000000001
12.44,237,7.02,2013-12-07T18:00:00Z,4.96,1025.49,4.68,3.39,0.87,MAC000002,1.8029998999999999
11.88,236,7.41,2013-12-07T19:00:00Z,5.16,1025.53,5.04,3.58,0.86,MAC000002,0.51
11.91,238,7.45,2013-12-07T20:00:00Z,5.58,1025.58,5.02,3.71,0.88,MAC000002,0.5660000000000001
12.12,239,7.99,2013-12-07T21:00:00Z,6.04,1025.83,5.7,3.69,0.87,MAC000002,0.615
12.38,246,8.06,2013-12-07T22:00:00Z,6.07,1025.78,5.54,4.16,0.87,MAC000002,0.698
12.41,247,7.59,2013-12-07T23:00:00Z,5.61,1025.57,5.07,3.93,0.87,MAC000002,0.567
12.31,243,7.48,2013-12-08T00:00:00Z,5.49,1025.61,5.01,3.8,0.87,MAC000002,0.529
12.21,243,7.31,2013-12-08T01:00:00Z,4.93,1025.3,4.64,4.1,0.85,MAC000002,0.48200000000000004
12.3,244,6.57,2013-12-08T02:00:00Z,4.54,1024.96,3.74,4.1,0.87,MAC000002,0.23900000000000002
12.42,240,6.06,2013-12-08T03:00:00Z,4.11,1024.81,3.46,3.5,0.87,MAC000002,0.22200000000000003
13.18,242,5.48,2013-12-08T04:00:00Z,3.49,1024.96,3.11,2.97,0.87,MAC000002,0.22000000000000003
12.59,230,5.09,2013-12-08T05:00:00Z,3.38,1024.95,2.53,3.12,0.89,MAC000002,0.20900000000000002
12.46,238,6.27,2013-12-08T06:00:00Z,4.33,1024.9,3.61,3.66,0.87,MAC000002,0.201
12.68,240,5.98,2013-12-08T07:00:00Z,3.96,1024.9,3.24,3.68,0.87,MAC000002,0.2
12.38,239,6.17,2013-12-08T08:00:00Z,4.03,1024.93,3.37,3.86,0.86,MAC000002,0.549
11.88,240,6.83,2013-12-08T09:00:00Z,4.15,1025.4,4.02,4.18,0.83,MAC000002,0.603
12.54,242,7.44,2013-12-08T10:00:00Z,4.86,1025.84,4.53,4.68,0.84,MAC000002,0.614
12.13,246,9.36,2013-12-08T11:00:00Z,5.9,1025.91,6.54,5.66,0.79,MAC000002,0.249
12.25,247,10.72,2013-12-08T12:00:00Z,6.26,1025.12,10.72,6.3,0.74,MAC000002,0.20700000000000002
12.13,246,10.63,2013-12-08T13:00:00Z,6.29,1024.84,10.63,6.35,0.75,MAC000002,0.22600000000000003
12.13,247,11.24,2013-12-08T14:00:00Z,6.31,1024.78,11.24,6.29,0.72,MAC000002,0.20800000000000002
12.25,243,10.72,2013-12-08T15:00:00Z,6.22,1024.78,10.72,6.11,0.74,MAC000002,0.202
12.17,237,9.82,2013-12-08T16:00:00Z,6.29,1024.9,7.45,4.78,0.79,MAC000002,0.29100000000000004
13.55,240,9.21,2013-12-08T17:00:00Z,6.12,1025.02,6.68,4.8,0.81,MAC000002,0.7370000000000001
13.02,239,9.1,2013-12-08T18:00:00Z,6.15,1025.36,6.65,4.56,0.82,MAC000002,1.504
14.73,238,8.7,2013-12-08T19:00:00Z,6.25,1025.67,6.25,4.33,0.85,MAC000002,3.6109998999999995
15.63,239,8.7,2013-12-08T20:00:00Z,6.57,1026.06,6.1,4.68,0.86,MAC000002,2.495
14,238,8.29,2013-12-08T21:00:00Z,6.56,1026.14,5.54,4.77,0.89,MAC000002,2.7850001
14,239,8.19,2013-12-08T22:00:00Z,6.24,1026.42,5.48,4.64,0.87,MAC000002,1.13
14,239,8.1,2013-12-08T23:00:00Z,6.12,1026.83,5.35,4.68,0.87,MAC000002,0.976
13.87,242,7.61,2013-12-09T00:00:00Z,5.67,1026.85,4.92,4.27,0.88,MAC000002,0.323
12.41,238,7.19,2013-12-09T01:00:00Z,5.66,1026.94,4.3,4.49,0.9,MAC000002,0.368
11.33,236,7.09,2013-12-09T02:00:00Z,5.51,1026.99,4.44,3.97,0.9,MAC000002,0.21700000000000003
10.85,243,6.58,2013-12-09T03:00:00Z,5.11,1027.07,3.86,3.89,0.9,MAC000002,0.21700000000000003
12.36,244,6.28,2013-12-09T04:00:00Z,5.24,1027.24,3.5,3.87,0.93,MAC000002,0.21700000000000003
12.3,241,6.18,2013-12-09T05:00:00Z,5.17,1027.56,3.75,3.27,0.93,MAC000002,0.21400000000000002
10.56,243,6.09,2013-12-09T06:00:00Z,5.04,1027.9,3.71,3.16,0.93,MAC000002,0.195
10.15,245,6.03,2013-12-09T07:00:00Z,5.31,1028.41,3.22,3.83,0.95,MAC000002,0.23500000000000004
8.55,244,6.01,2013-12-09T08:00:00Z,5.33,1028.99,3.73,2.99,0.95,MAC000002,0.489
9.19,248,6.61,2013-12-09T09:00:00Z,5.62,1029.35,4.48,2.95,0.93,MAC000002,0.7090000000000001
12.6,246,7.81,2013-12-09T10:00:00Z,6.23,1029.74,5.98,2.84,0.9,MAC000002,0.266
12.78,243,9.3,2013-12-09T11:00:00Z,6.57,1029.53,7.54,3.22,0.83,MAC000002,0.20800000000000002
12.18,245,10.41,2013-12-09T12:00:00Z,6.63,1029.19,10.41,3.78,0.77,MAC000002,0.645
12.3,235,11.01,2013-12-09T13:00:00Z,7.27,1028.99,11.01,3.61,0.78,MAC000002,0.2
12.25,235,10.89,2013-12-09T14:00:00Z,6.82,1028.89,10.89,3.45,0.76,MAC000002,0.21700000000000003
12.17,228,10.31,2013-12-09T15:00:00Z,6.81,1028.95,10.31,2.89,0.79,MAC000002,0.23500000000000001
12.25,211,9.06,2013-12-09T16:00:00Z,6.56,1029.13,7.69,2.52,0.84,MAC000002,0.34700000000000003
12.31,194,8.57,2013-12-09T17:00:00Z,6.54,1029.46,7.33,2.23,0.87,MAC000002,0.9440000000000001
11.57,187,7.41,2013-12-09T18:00:00Z,5.82,1029.7,5.85,2.38,0.9,MAC000002,0.728
9.45,175,6.76,2013-12-09T19:00:00Z,5.66,1029.83,5.47,1.94,0.93,MAC000002,0.688
8.5,158,6.17,2013-12-09T20:00:00Z,5.55,1030.27,4.76,1.98,0.96,MAC000002,1.081
5.95,150,5.96,2013-12-09T21:00:00Z,5.01,1030.48,4.37,2.12,0.94,MAC000002,0.839
5.71,148,5.14,2013-12-09T22:00:00Z,4.57,1030.41,3.53,2.01,0.96,MAC000002,0.9640000000000001
6.07,160,5.06,2013-12-09T23:00:00Z,4.07,1030.31,3.17,2.28,0.93,MAC000002,0.9510000000000001
4.55,169,4.44,2013-12-10T00:00:00Z,3.58,1030.32,2.82,1.91,0.94,MAC000002,0.538
3.91,186,3.83,2013-12-10T01:00:00Z,3.2,1030.36,2.42,1.65,0.96,MAC000002,0.20900000000000002
3.46,194,4.21,2013-12-10T02:00:00Z,3.22,1030.42,4.21,1.29,0.93,MAC000002,0.203
2.64,174,3.58,2013-12-10T03:00:00Z,3.03,1030.62,3.58,1.25,0.96,MAC000002,0.21200000000000002
1.66,151,3.32,2013-12-10T04:00:00Z,2.77,1030.5,3.32,0.69,0.96,MAC000002,0.21900000000000003
1.51,174,3.04,2013-12-10T05:00:00Z,2.49,1030.47,3.04,0.72,0.96,MAC000002,0.21700000000000003
1.77,199,2.62,2013-12-10T06:00:00Z,2.09,1030.72,2.62,0.84,0.96,MAC000002,0.195
2.59,131,2.27,2013-12-10T07:00:00Z,1.84,1030.89,2.27,0.59,0.97,MAC000002,0.243
2.4,184,2.06,2013-12-10T08:00:00Z,1.6,1031.28,2.06,0.2,0.97,MAC000002,0.476
2.72,112,3.46,2013-12-10T09:00:00Z,2.94,1031.68,3.46,0.62,0.96,MAC000002,0.6859999999999999
3.01,164,5.22,2013-12-10T10:00:00Z,5.03,1032.11,5.22,0.68,0.99,MAC000002,0.725
4.86,172,7.12,2013-12-10T11:00:00Z,6.3,1031.93,6.49,1.39,0.95,MAC000002,0.691
7.23,190,8.59,2013-12-10T12:00:00Z,6.03,1031.79,7.33,2.27,0.84,MAC000002,0.881
8.18,190,8.96,2013-12-10T13:00:00Z,6.22,1031.33,7.4,2.78,0.83,MAC000002,0.41500000000000004
8.93,187,9.03,2013-12-10T14:00:00Z,5.82,1031.32,7.52,2.73,0.8,MAC000002,0.23800000000000004
7.95,187,8.48,2013-12-10T15:00:00Z,5.73,1031.46,7.65,1.76,0.83,MAC000002,0.21700000000000003
7.66,190,8.37,2013-12-10T16:00:00Z,5.68,1031.68,7.49,1.79,0.83,MAC000002,0.46299999999999997
7.48,173,8.21,2013-12-10T17:00:00Z,5.56,1031.64,7.18,1.92,0.83,MAC000002,0.9239999999999999
7.97,171,7.57,2013-12-10T18:00:00Z,4.95,1031.68,6.2,2.18,0.83,MAC000002,0.8220000000000001
6.26,162,6.51,2013-12-10T19:00:00Z,4.33,1031.76,4.83,2.33,0.86,MAC000002,1.178
4.55,153,5.35,2013-12-10T20:00:00Z,3.68,1031.92,4.18,1.64,0.89,MAC000002,0.513
3.38,145,4.84,2013-12-10T21:00:00Z,3.49,1031.82,3.96,1.36,0.91,MAC000002,0.7650000000000001
1.72,133,3.78,2013-12-10T22:00:00Z,3.28,1032,3.78,1.03,0.97,MAC000002,0.901
1.32,133,3.28,2013-12-10T23:00:00Z,2.82,1031.9,3.28,0.89,0.97,MAC000002,0.47400000000000003
0.92,135,2.78,2013-12-11T00:00:00Z,2.27,1031.57,2.78,0.94,0.96,MAC000002,0.492
1.16,113,2.75,2013-12-11T01:00:00Z,2.27,1031.23,2.75,0.97,0.97,MAC000002,0.30400000000000005
1.45,110,2.38,2013-12-11T02:00:00Z,1.91,1031.18,2.38,1.01,0.97,MAC000002,0.199
1.48,102,2.79,2013-12-11T03:00:00Z,2.3,1031.05,2.79,1.11,0.97,MAC000002,0.2
1.53,106,2.73,2013-12-11T04:00:00Z,2.56,1030.75,2.73,1.27,0.99,MAC000002,0.32500000000000007
1.88,110,2.53,2013-12-11T05:00:00Z,2.02,1030.44,1.28,1.4,0.96,MAC000002,0.20700000000000002
1.46,113,2.06,2013-12-11T06:00:00Z,1.89,1030.18,0.73,1.41,0.99,MAC000002,0.21
2.22,145,2.17,2013-12-11T07:00:00Z,1.58,1030.21,0.5,1.66,0.96,MAC000002,0.20600000000000002
2.16,136,2.1,2013-12-11T08:00:00Z,1.6,1030.38,2.1,1.34,0.96,MAC000002,0.268
2.77,153,2.13,2013-12-11T09:00:00Z,2.01,1030.63,2.13,1.2,0.99,MAC000002,0.5700000000000001
1.92,169,2.93,2013-12-11T10:00:00Z,2.24,1030.69,1.47,1.58,0.95,MAC000002,0.948
2.08,152,4.29,2013-12-11T11:00:00Z,3.62,1030.45,2.65,1.9,0.95,MAC000002,1.5310000000000001
2.75,132,6.4,2013-12-11T12:00:00Z,3.61,1029.85,5.68,1.39,0.82,MAC000002,0.35500000000000004
3.41,154,6.04,2013-12-11T13:00:00Z,4.2,1029.36,6.04,1.16,0.88,MAC000002,0.24600000000000002
3.11,150,6.34,2013-12-11T14:00:00Z,4.19,1028.92,6.34,1.18,0.86,MAC000002,0.252
3.28,120,5.02,2013-12-11T15:00:00Z,3.27,1028.57,3.86,1.59,0.88,MAC000002,0.251
5.09,119,4.27,2013-12-11T16:00:00Z,3.16,1028.16,3.26,1.39,0.92,MAC000002,0.394
5.89,122,4.09,2013-12-11T17:00:00Z,2.97,1028.01,2.85,1.55,0.92,MAC000002,0.734
6.15,140,4.48,2013-12-11T18:00:00Z,3.22,1027.83,2.43,2.33,0.92,MAC000002,1.1219999999999999
6.76,132,4.41,2013-12-11T19:00:00Z,2.37,1027.75,2.67,2.01,0.87,MAC000002,0.9390000000000001
7.85,128,3.83,2013-12-11T20:00:00Z,2.08,1027.67,2.08,1.93,0.88,MAC000002,0.879
6.9,119,3.37,2013-12-11T21:00:00Z,2.23,1027.49,1.57,1.9,0.92,MAC000002,0.936
6.29,125,2.47,2013-12-11T22:00:00Z,1.26,1027.37,0.46,1.97,0.92,MAC000002,0.893
5.07,126,2.6,2013-12-11T23:00:00Z,1.52,1027.22,0.59,1.98,0.93,MAC000002,0.8430000000000001
4.04,133,1.66,2013-12-12T00:00:00Z,1.06,1027.01,-0.49,1.97,0.96,MAC000002,0.8130000000000001
3.49,162,1.53,2013-12-12T01:00:00Z,0.59,1026.82,-0.19,1.63,0.94,MAC000002,0.552
2.72,156,1.52,2013-12-12T02:00:00Z,0.99,1026.58,-0.88,2.17,0.96,MAC000002,0.202
3.03,156,2.55,2013-12-12T03:00:00Z,2.07,1026.17,2.55,1.02,0.97,MAC000002,0.2
1.71,154,1.74,2013-12-12T04:00:00Z,1.27,1025.7,-0.14,1.77,0.97,MAC000002,0.197
1.64,176,1.82,2013-12-12T05:00:00Z,1.43,1025.39,-0.41,2.07,0.97,MAC000002,0.198
1.93,181,2.32,2013-12-12T06:00:00Z,2.25,1025.27,-0.1,2.32,0.99,MAC000002,0.20500000000000002
3.07,207,2.73,2013-12-12T07:00:00Z,2.19,1025.38,-0.23,3.02,0.96,MAC000002,0.20500000000000002
2.9,200,2.7,2013-12-12T08:00:00Z,2.13,1025.39,0.14,2.53,0.96,MAC000002,0.261
2.19,196,3.08,2013-12-12T09:00:00Z,2.9,1025.37,0.12,3.1,0.99,MAC000002,0.728
1.45,207,5.36,2013-12-12T10:00:00Z,5.22,1025.46,3.12,2.75,0.99,MAC000002,0.63
1.66,195,6.08,2013-12-12T11:00:00Z,5.85,1025.12,3.69,3.16,0.98,MAC000002,0.837
2.3,199,7.48,2013-12-12T12:00:00Z,6.83,1024.76,5.63,2.79,0.96,MAC000002,0.194
3.48,205,8.49,2013-12-12T13:00:00Z,6.74,1024.55,6.62,3.12,0.89,MAC000002,0.20900000000000002
3.48,202,8.98,2013-12-12T14:00:00Z,6.94,1024.02,7.28,2.99,0.87,MAC000002,0.235
3.41,195,8.11,2013-12-12T15:00:00Z,6.35,1023.92,6.26,2.97,0.89,MAC000002,0.20400000000000001
3.28,183,7.93,2013-12-12T16:00:00Z,6.46,1024.02,6.58,2.23,0.9,MAC000002,0.197
3.3,177,7.4,2013-12-12T17:00:00Z,6.38,1023.92,5.58,2.72,0.93,MAC000002,0.648
3.75,180,7.23,2013-12-12T18:00:00Z,6.19,1023.9,5.78,2.21,0.93,MAC000002,0.905
4.36,172,7.23,2013-12-12T19:00:00Z,6.33,1023.89,5.49,2.56,0.94,MAC000002,1.6949999999999998
4.76,178,7.39,2013-12-12T20:00:00Z,6.01,1023.76,5.95,2.24,0.91,MAC000002,0.857
4.38,183,7.84,2013-12-12T21:00:00Z,6.06,1023.51,6.31,2.44,0.89,MAC000002,0.9410000000000001
4.38,177,7.91,2013-12-12T22:00:00Z,6.55,1023.4,7.12,1.63,0.91,MAC000002,0.9410000000000001
4.63,177,8.03,2013-12-12T23:00:00Z,6.63,1023.23,6.88,2.02,0.91,MAC000002,0.8900000000000001
4.97,193,8.62,2013-12-13T00:00:00Z,7.22,1022.95,7.02,2.73,0.91,MAC000002,0.8180000000000001
5.26,196,9.17,2013-12-13T01:00:00Z,7.22,1022.46,7.7,2.7,0.88,MAC000002,0.29800000000000004
6.45,197,9.25,2013-12-13T02:00:00Z,7.01,1022.05,7.99,2.43,0.86,MAC000002,0.20900000000000002
5.83,204,9.72,2013-12-13T03:00:00Z,7.83,1021.58,8.1,3.12,0.88,MAC000002,0.22200000000000003
6.68,193,9.87,2013-12-13T04:00:00Z,8.23,1021.08,8.11,3.44,0.9,MAC000002,0.219
8.64,198,10.25,2013-12-13T05:00:00Z,8.22,1020.67,10.25,3.04,0.87,MAC000002,0.203
9.08,187,10.67,2013-12-13T06:00:00Z,7.88,1020.68,10.67,2.98,0.83,MAC000002,0.195
9.48,181,10.62,2013-12-13T07:00:00Z,8.22,1020.33,10.62,3.74,0.85,MAC000002,0.195
9.56,170,10.3,2013-12-13T08:00:00Z,8.22,1020.04,10.3,3.48,0.87,MAC000002,0.26
9.83,172,10.76,2013-12-13T09:00:00Z,8.21,1019.74,10.76,3.6,0.84,MAC000002,0.514
10.94,175,11.21,2013-12-13T10:00:00Z,8.21,1019.71,11.21,3.88,0.82,MAC000002,0.20600000000000002
11.88,181,11.27,2013-12-13T11:00:00Z,8.19,1019.3,11.27,4.32,0.81,MAC000002,0.22900000000000004
12.59,181,11.73,2013-12-13T12:00:00Z,7.49,1018.65,11.73,4.73,0.75,MAC000002,0.742
12.62,185,11.43,2013-12-13T13:00:00Z,7.27,1017.95,11.43,4.76,0.76,MAC000002,0.75
10.83,182,11.41,2013-12-13T14:00:00Z,7.37,1017.4,11.41,4.69,0.76,MAC000002,0.728
7.9,190,11.29,2013-12-13T15:00:00Z,7.91,1017.23,11.29,4.61,0.8,MAC000002,0.552
7.4,187,10.74,2013-12-13T16:00:00Z,8.36,1017.18,10.74,4.5,0.85,MAC000002,0.785
6.76,188,10.71,2013-12-13T17:00:00Z,8.87,1017.41,10.71,4.18,0.88,MAC000002,0.765
7.05,207,10.17,2013-12-13T18:00:00Z,9.14,1017.74,10.17,3.52,0.93,MAC000002,0.936
10.06,245,9.87,2013-12-13T19:00:00Z,8.66,1018.29,8.02,3.63,0.92,MAC000002,1.302
12.49,242,9.24,2013-12-13T20:00:00Z,7.97,1019.02,7.36,3.43,0.92,MAC000002,0.48900000000000005
15.21,241,9.16,2013-12-13T21:00:00Z,7.05,1019.55,6.9,4.17,0.87,MAC000002,0.517
13.74,243,8.58,2013-12-13T22:00:00Z,6.42,1020.2,6,4.57,0.86,MAC000002,0.462
11.36,247,8.15,2013-12-13T23:00:00Z,5.96,1020.75,5.42,4.65,0.86,MAC000002,0.458
13.21,249,7.6,2013-12-14T00:00:00Z,5.43,1021.24,4.71,4.73,0.86,MAC000002,0.44800000000000006
12.92,248,7,2013-12-14T01:00:00Z,4.37,1021.5,3.91,4.85,0.83,MAC000002,0.252
13.45,259,6.41,2013-12-14T02:00:00Z,4.14,1022.29,2.94,5.34,0.85,MAC000002,0.203
14.31,262,5.89,2013-12-14T03:00:00Z,3.14,1023.05,2.78,4.35,0.82,MAC000002,0.202
14.03,255,4.93,2013-12-14T04:00:00Z,2.73,1023.8,1.76,4.04,0.86,MAC000002,0.202
14.31,250,4.41,2013-12-14T05:00:00Z,2.2,1024.52,1.29,3.74,0.86,MAC000002,0.20500000000000002
12.15,241,4.23,2013-12-14T06:00:00Z,1.76,1025.1,1.16,3.6,0.84,MAC000002,0.21900000000000003
16.01,226,3.8,2013-12-14T07:00:00Z,1.68,1025.22,1.35,2.65,0.86,MAC000002,0.21400000000000002
15.72,205,3.79,2013-12-14T08:00:00Z,1.67,1024.55,1.54,2.42,0.86,MAC000002,0.25
13.33,226,5.25,2013-12-14T09:00:00Z,2.69,1026.12,2.91,2.86,0.84,MAC000002,0.5660000000000001
12.26,215,7.09,2013-12-14T10:00:00Z,4.04,1026.37,4.56,3.76,0.81,MAC000002,0.471
11.81,212,9.53,2013-12-14T11:00:00Z,5.74,1025.9,7,5,0.77,MAC000002,0.21100000000000002
13.62,210,10.69,2013-12-14T12:00:00Z,6.79,1024.78,10.69,5.53,0.77,MAC000002,0.21900000000000003
12.2,207,10.89,2013-12-14T13:00:00Z,7.42,1023.98,10.89,5.71,0.79,MAC000002,0.8979999999999999
11.68,203,11.32,2013-12-14T14:00:00Z,7.82,1022.68,11.32,6.01,0.79,MAC000002,0.445
11.76,205,11.33,2013-12-14T15:00:00Z,7.72,1022.29,11.33,7.24,0.78,MAC000002,0.6990000000000001
11.99,201,10.81,2013-12-14T16:00:00Z,7.26,1021.62,10.81,7.69,0.79,MAC000002,0.5780000000000001
12.05,197,10.36,2013-12-14T17:00:00Z,6.88,1020.45,10.36,8.36,0.79,MAC000002,0.861
12.59,201,10.27,2013-12-14T18:00:00Z,6.66,1019.67,10.27,8.36,0.78,MAC000002,0.8480000000000001
13.44,206,10.38,2013-12-14T19:00:00Z,5.7,1019.25,10.38,8.15,0.73,MAC000002,1.4060001000000002
12.13,212,10.84,2013-12-14T20:00:00Z,5.54,1019.13,10.84,8.03,0.7,MAC000002,0.505
11.78,213,10.37,2013-12-14T21:00:00Z,6.82,1018.53,10.37,8.43,0.79,MAC000002,0.533
10.61,215,10.42,2013-12-14T22:00:00Z,7.36,1018.31,10.42,8.93,0.81,MAC000002,0.539
8.11,213,9.88,2013-12-14T23:00:00Z,8.16,1018.35,6.34,8.72,0.89,MAC000002,0.501
7.03,214,9.97,2013-12-15T00:00:00Z,8.33,1018.15,6.58,8.23,0.9,MAC000002,0.455
7.55,219,10.41,2013-12-15T01:00:00Z,8.89,1018.34,10.41,8.3,0.9,MAC000002,0.28800000000000003
11.12,227,10.98,2013-12-15T02:00:00Z,9.33,1018.86,10.98,7.13,0.9,MAC000002,0.225
12.68,230,10.96,2013-12-15T03:00:00Z,9.27,1019.57,10.96,5.32,0.89,MAC000002,0.224
12.68,244,11.34,2013-12-15T04:00:00Z,9.23,1020.55,11.34,5.15,0.87,MAC000002,0.222
12.68,245,10.36,2013-12-15T05:00:00Z,8.43,1021.17,10.36,4.18,0.88,MAC000002,0.218
13.02,222,9.19,2013-12-15T06:00:00Z,7.17,1021.55,7.53,3.01,0.87,MAC000002,0.202
12.6,205,8.23,2013-12-15T07:00:00Z,6.39,1021.93,6.41,2.96,0.88,MAC000002,0.201
10.67,191,8.11,2013-12-15T08:00:00Z,6.64,1021.69,6.2,3.07,0.9,MAC000002,0.253
